Date	power consumption	Hours of Year
2013-07-14 12:00:00.000000	19.85	6532
2013-07-22 04:00:00.000000	19.85	6533
2013-07-24 21:00:00.000000	19.85	6534
2013-12-10 12:00:00.000000	19.85	6535
2013-04-20 17:00:00.000000	19.825000000000003	6536
2013-01-01 23:00:00.000000	19.825	6537
2013-02-01 11:00:00.000000	19.825	6538
2013-02-11 10:00:00.000000	19.825	6539
2013-03-10 13:00:00.000000	19.825	6540
2013-04-01 21:00:00.000000	19.825	6541
2013-05-05 09:00:00.000000	19.825	6542
2013-06-20 04:00:00.000000	19.825	6543
2013-06-21 03:00:00.000000	19.825	6544
2013-09-06 00:00:00.000000	19.825	6545
2013-09-06 03:00:00.000000	19.825	6546
2013-10-05 00:00:00.000000	19.825	6547
2013-12-05 21:00:00.000000	19.825	6548
2013-12-22 15:00:00.000000	19.825	6549
2013-12-28 14:00:00.000000	19.825	6550
2013-06-06 00:00:00.000000	19.8	6551
2013-12-05 11:00:00.000000	19.8	6552
2013-12-10 13:00:00.000000	19.8	6553
2013-12-22 13:00:00.000000	19.8	6554
2013-04-01 19:00:00.000000	19.799999999999997	6555
2013-12-29 14:00:00.000000	19.799999999999997	6556
2013-01-11 12:00:00.000000	19.775	6557
2013-04-01 15:00:00.000000	19.775	6558
2013-05-05 15:00:00.000000	19.775	6559
2013-10-26 17:00:00.000000	19.775	6560
2013-12-10 08:00:00.000000	19.775	6561
2013-01-01 16:00:00.000000	19.75	6562
2013-02-06 03:00:00.000000	19.75	6563
2013-03-10 18:00:00.000000	19.75	6564
2013-04-27 11:00:00.000000	19.75	6565
2013-05-05 13:00:00.000000	19.75	6566
2013-05-10 14:00:00.000000	19.75	6567
2013-05-13 00:00:00.000000	19.75	6568
2013-05-28 18:00:00.000000	19.75	6569
2013-06-06 03:00:00.000000	19.75	6570
2013-06-07 23:00:00.000000	19.75	6571
2013-09-06 01:00:00.000000	19.75	6572
2013-10-27 15:00:00.000000	19.75	6573
2013-11-05 01:00:00.000000	19.75	6574
2013-01-01 09:00:00.000000	19.725	6575
2013-01-01 12:00:00.000000	19.725	6576
2013-01-06 23:00:00.000000	19.725	6577
2013-05-01 10:00:00.000000	19.725	6578
2013-05-13 01:00:00.000000	19.725	6579
2013-06-01 06:00:00.000000	19.725	6580
2013-06-10 18:00:00.000000	19.725	6581
2013-06-13 22:00:00.000000	19.725	6582
2013-07-01 03:00:00.000000	19.725	6583
2013-08-06 00:00:00.000000	19.725	6584
2013-09-08 11:00:00.000000	19.725	6585
2013-09-22 11:00:00.000000	19.725	6586
2013-12-10 14:00:00.000000	19.700000000000003	6587
2013-03-01 12:00:00.000000	19.7	6588
2013-03-01 13:00:00.000000	19.7	6589
2013-03-06 03:00:00.000000	19.7	6590
2013-03-10 15:00:00.000000	19.7	6591
2013-04-07 20:00:00.000000	19.7	6592
2013-04-10 16:00:00.000000	19.7	6593
2013-05-05 10:00:00.000000	19.7	6594
2013-05-13 03:00:00.000000	19.7	6595
2013-05-30 04:00:00.000000	19.7	6596
2013-06-14 01:00:00.000000	19.7	6597
2013-06-17 23:00:00.000000	19.7	6598
2013-06-20 01:00:00.000000	19.7	6599
2013-09-08 12:00:00.000000	19.7	6600
2013-01-01 22:00:00.000000	19.675	6601
2013-02-01 09:00:00.000000	19.675	6602
2013-03-05 19:00:00.000000	19.675	6603
2013-04-06 05:00:00.000000	19.675	6604
2013-05-06 02:00:00.000000	19.675	6605
2013-07-07 03:00:00.000000	19.675	6606
2013-10-05 01:00:00.000000	19.675	6607
2013-07-14 05:00:00.000000	19.650000000000002	6608
2013-02-01 13:00:00.000000	19.65	6609
2013-02-11 11:00:00.000000	19.65	6610
2013-03-07 00:00:00.000000	19.65	6611
2013-05-13 04:00:00.000000	19.65	6612
2013-05-31 00:00:00.000000	19.65	6613
2013-07-17 01:00:00.000000	19.65	6614
2013-07-17 04:00:00.000000	19.65	6615
2013-09-08 09:00:00.000000	19.65	6616
2013-10-19 16:00:00.000000	19.65	6617
2013-02-06 05:00:00.000000	19.625	6618
2013-04-10 14:00:00.000000	19.625	6619
2013-05-01 03:00:00.000000	19.625	6620
2013-05-29 23:00:00.000000	19.625	6621
2013-06-15 02:00:00.000000	19.625	6622
2013-07-13 05:00:00.000000	19.625	6623
2013-08-13 14:00:00.000000	19.625	6624
2013-09-06 22:00:00.000000	19.625	6625
2013-10-05 18:00:00.000000	19.625	6626
2013-11-05 23:00:00.000000	19.625	6627
2013-01-01 01:00:00.000000	19.6	6628
2013-04-06 22:00:00.000000	19.6	6629
2013-06-18 01:00:00.000000	19.6	6630
2013-06-25 22:00:00.000000	19.6	6631
2013-07-16 03:00:00.000000	19.6	6632
2013-07-23 02:00:00.000000	19.6	6633
2013-07-24 05:00:00.000000	19.6	6634
2013-08-07 03:00:00.000000	19.6	6635
2013-10-11 12:00:00.000000	19.6	6636
2013-01-06 22:00:00.000000	19.575	6637
2013-02-06 02:00:00.000000	19.575	6638
2013-04-10 15:00:00.000000	19.575	6639
2013-04-21 07:00:00.000000	19.575	6640
2013-05-01 02:00:00.000000	19.575	6641
2013-07-24 04:00:00.000000	19.575	6642
2013-08-07 04:00:00.000000	19.575	6643
2013-08-14 07:00:00.000000	19.575	6644
2013-09-08 10:00:00.000000	19.575	6645
2013-10-19 14:00:00.000000	19.575	6646
2013-12-10 15:00:00.000000	19.575	6647
2013-01-01 13:00:00.000000	19.55	6648
2013-01-06 04:00:00.000000	19.55	6649
2013-05-06 22:00:00.000000	19.55	6650
2013-05-28 23:00:00.000000	19.55	6651
2013-06-14 04:00:00.000000	19.55	6652
2013-09-22 15:00:00.000000	19.55	6653
2013-01-01 14:00:00.000000	19.525	6654
2013-01-11 09:00:00.000000	19.525	6655
2013-04-21 13:00:00.000000	19.525	6656
2013-04-27 18:00:00.000000	19.525	6657
2013-07-25 00:00:00.000000	19.525	6658
2013-08-06 04:00:00.000000	19.525	6659
2013-02-06 00:00:00.000000	19.5	6660
2013-05-05 16:00:00.000000	19.5	6661
2013-05-06 03:00:00.000000	19.5	6662
2013-05-07 05:00:00.000000	19.5	6663
2013-06-10 16:00:00.000000	19.5	6664
2013-06-25 03:00:00.000000	19.5	6665
2013-07-06 22:00:00.000000	19.5	6666
2013-07-24 22:00:00.000000	19.5	6667
2013-09-08 13:00:00.000000	19.5	6668
2013-10-26 16:00:00.000000	19.5	6669
2013-01-01 10:00:00.000000	19.475	6670
2013-04-05 16:00:00.000000	19.475	6671
2013-06-06 01:00:00.000000	19.475	6672
2013-06-07 01:00:00.000000	19.475	6673
2013-06-26 04:00:00.000000	19.475	6674
2013-07-22 20:00:00.000000	19.475	6675
2013-07-25 05:00:00.000000	19.475	6676
2013-08-14 08:00:00.000000	19.475	6677
2013-09-14 10:00:00.000000	19.475	6678
2013-10-09 04:00:00.000000	19.475	6679
2013-10-09 22:00:00.000000	19.475	6680
2013-05-28 02:00:00.000000	19.450000000000003	6681
2013-06-26 00:00:00.000000	19.450000000000003	6682
2013-03-01 10:00:00.000000	19.45	6683
2013-05-05 06:00:00.000000	19.45	6684
2013-05-28 22:00:00.000000	19.45	6685
2013-05-30 02:00:00.000000	19.45	6686
2013-07-16 05:00:00.000000	19.45	6687
2013-10-05 04:00:00.000000	19.45	6688
2013-10-27 11:00:00.000000	19.45	6689
2013-01-11 14:00:00.000000	19.425	6690
2013-03-01 09:00:00.000000	19.425	6691
2013-05-10 17:00:00.000000	19.425	6692
2013-05-31 21:00:00.000000	19.425	6693
2013-06-06 02:00:00.000000	19.425	6694
2013-06-18 00:00:00.000000	19.425	6695
2013-07-08 06:00:00.000000	19.425	6696
2013-07-13 21:00:00.000000	19.425	6697
2013-08-14 10:00:00.000000	19.425	6698
2013-12-05 01:00:00.000000	19.425	6699
2013-08-13 07:00:00.000000	19.424999999999997	6700
2013-11-06 21:00:00.000000	19.424999999999997	6701
2013-03-06 01:00:00.000000	19.400000000000002	6702
2013-01-06 00:00:00.000000	19.4	6703
2013-02-01 12:00:00.000000	19.4	6704
2013-02-11 08:00:00.000000	19.4	6705
2013-05-31 03:00:00.000000	19.4	6706
2013-06-20 23:00:00.000000	19.4	6707
2013-09-06 04:00:00.000000	19.4	6708
2013-09-22 10:00:00.000000	19.4	6709
2013-12-10 17:00:00.000000	19.4	6710
2013-02-01 10:00:00.000000	19.375	6711
2013-03-07 04:00:00.000000	19.375	6712
2013-05-10 18:00:00.000000	19.375	6713
2013-05-29 03:00:00.000000	19.375	6714
2013-05-31 01:00:00.000000	19.375	6715
2013-06-06 23:00:00.000000	19.375	6716
2013-06-21 02:00:00.000000	19.375	6717
2013-07-14 18:00:00.000000	19.375	6718
2013-07-30 23:00:00.000000	19.375	6719
2013-10-13 08:00:00.000000	19.375	6720
2013-02-06 04:00:00.000000	19.35	6721
2013-05-06 00:00:00.000000	19.35	6722
2013-05-10 16:00:00.000000	19.35	6723
2013-05-29 22:00:00.000000	19.35	6724
2013-06-06 04:00:00.000000	19.35	6725
2013-06-18 03:00:00.000000	19.35	6726
2013-06-21 04:00:00.000000	19.35	6727
2013-08-13 13:00:00.000000	19.35	6728
2013-09-05 20:00:00.000000	19.35	6729
2013-10-05 12:00:00.000000	19.35	6730
2013-10-20 11:00:00.000000	19.35	6731
2013-12-06 22:00:00.000000	19.35	6732
2013-12-06 23:00:00.000000	19.35	6733
2013-03-06 00:00:00.000000	19.349999999999998	6734
2013-08-06 22:00:00.000000	19.325000000000003	6735
2013-04-01 18:00:00.000000	19.325	6736
2013-04-28 15:00:00.000000	19.325	6737
2013-05-01 12:00:00.000000	19.325	6738
2013-05-27 22:00:00.000000	19.325	6739
2013-05-30 21:00:00.000000	19.325	6740
2013-06-06 21:00:00.000000	19.325	6741
2013-07-24 23:00:00.000000	19.325	6742
2013-08-14 09:00:00.000000	19.325	6743
2013-10-05 20:00:00.000000	19.325	6744
2013-10-20 16:00:00.000000	19.325	6745
2013-10-27 12:00:00.000000	19.325	6746
2013-12-07 05:00:00.000000	19.325	6747
2013-03-09 09:00:00.000000	19.3	6748
2013-05-10 15:00:00.000000	19.3	6749
2013-06-08 11:00:00.000000	19.3	6750
2013-06-21 01:00:00.000000	19.3	6751
2013-09-22 13:00:00.000000	19.3	6752
2013-11-06 02:00:00.000000	19.3	6753
2013-05-27 23:00:00.000000	19.299999999999997	6754
2013-04-28 09:00:00.000000	19.275000000000002	6755
2013-01-06 01:00:00.000000	19.275	6756
2013-01-06 21:00:00.000000	19.275	6757
2013-05-25 11:00:00.000000	19.275	6758
2013-06-07 02:00:00.000000	19.275	6759
2013-06-07 03:00:00.000000	19.275	6760
2013-06-10 09:00:00.000000	19.275	6761
2013-06-24 22:00:00.000000	19.275	6762
2013-07-21 09:00:00.000000	19.275	6763
2013-08-13 15:00:00.000000	19.275	6764
2013-09-05 13:00:00.000000	19.275	6765
2013-10-09 02:00:00.000000	19.275	6766
2013-10-26 15:00:00.000000	19.275	6767
2013-12-05 04:00:00.000000	19.275	6768
2013-12-10 16:00:00.000000	19.275	6769
2013-02-06 01:00:00.000000	19.25	6770
2013-02-06 22:00:00.000000	19.25	6771
2013-02-11 12:00:00.000000	19.25	6772
2013-05-05 19:00:00.000000	19.25	6773
2013-07-14 15:00:00.000000	19.25	6774
2013-07-22 23:00:00.000000	19.25	6775
2013-10-27 09:00:00.000000	19.25	6776
2013-10-27 13:00:00.000000	19.25	6777
2013-02-11 16:00:00.000000	19.225	6778
2013-04-21 09:00:00.000000	19.225	6779
2013-04-21 10:00:00.000000	19.225	6780
2013-05-30 08:00:00.000000	19.225	6781
2013-05-31 02:00:00.000000	19.225	6782
2013-06-13 00:00:00.000000	19.225	6783
2013-09-05 08:00:00.000000	19.225	6784
2013-10-20 10:00:00.000000	19.225	6785
2013-10-27 08:00:00.000000	19.225	6786
2013-12-06 21:00:00.000000	19.225	6787
2013-03-07 01:00:00.000000	19.2	6788
2013-04-21 16:00:00.000000	19.2	6789
2013-05-13 05:00:00.000000	19.2	6790
2013-07-24 00:00:00.000000	19.2	6791
2013-07-24 02:00:00.000000	19.2	6792
2013-08-07 00:00:00.000000	19.2	6793
2013-10-09 05:00:00.000000	19.2	6794
2013-10-27 14:00:00.000000	19.2	6795
2013-01-07 06:00:00.000000	19.175	6796
2013-04-06 01:00:00.000000	19.175	6797
2013-05-05 07:00:00.000000	19.175	6798
2013-05-06 01:00:00.000000	19.175	6799
2013-05-30 10:00:00.000000	19.175	6800
2013-06-01 08:00:00.000000	19.175	6801
2013-06-24 23:00:00.000000	19.175	6802
2013-07-25 04:00:00.000000	19.175	6803
2013-07-25 08:00:00.000000	19.175	6804
2013-09-22 09:00:00.000000	19.175	6805
2013-10-20 12:00:00.000000	19.175	6806
2013-03-01 16:00:00.000000	19.15	6807
2013-04-20 19:00:00.000000	19.15	6808
2013-04-21 17:00:00.000000	19.15	6809
2013-05-01 14:00:00.000000	19.15	6810
2013-05-30 13:00:00.000000	19.15	6811
2013-07-07 02:00:00.000000	19.15	6812
2013-08-06 01:00:00.000000	19.15	6813
2013-08-14 13:00:00.000000	19.15	6814
2013-10-19 15:00:00.000000	19.15	6815
2013-12-05 10:00:00.000000	19.15	6816
2013-05-28 04:00:00.000000	19.125	6817
2013-05-30 23:00:00.000000	19.125	6818
2013-06-01 16:00:00.000000	19.125	6819
2013-06-26 01:00:00.000000	19.125	6820
2013-07-14 16:00:00.000000	19.125	6821
2013-07-23 04:00:00.000000	19.125	6822
2013-09-05 09:00:00.000000	19.125	6823
2013-09-05 10:00:00.000000	19.125	6824
2013-09-09 22:00:00.000000	19.125	6825
2013-10-05 08:00:00.000000	19.125	6826
2013-10-09 00:00:00.000000	19.125	6827
2013-12-22 14:00:00.000000	19.125	6828
2013-03-07 02:00:00.000000	19.1	6829
2013-04-21 15:00:00.000000	19.1	6830
2013-05-25 13:00:00.000000	19.1	6831
2013-05-26 02:00:00.000000	19.1	6832
2013-05-28 01:00:00.000000	19.1	6833
2013-06-10 10:00:00.000000	19.1	6834
2013-07-09 02:00:00.000000	19.1	6835
2013-08-14 14:00:00.000000	19.1	6836
2013-10-08 02:00:00.000000	19.1	6837
2013-10-20 17:00:00.000000	19.1	6838
2013-12-08 02:00:00.000000	19.1	6839
2013-12-10 09:00:00.000000	19.1	6840
2013-03-06 04:00:00.000000	19.075	6841
2013-04-27 15:00:00.000000	19.075	6842
2013-05-29 04:00:00.000000	19.075	6843
2013-05-31 07:00:00.000000	19.075	6844
2013-06-18 04:00:00.000000	19.075	6845
2013-06-19 05:00:00.000000	19.075	6846
2013-06-28 02:00:00.000000	19.075	6847
2013-07-22 22:00:00.000000	19.075	6848
2013-05-29 11:00:00.000000	19.05	6849
2013-05-30 03:00:00.000000	19.05	6850
2013-07-06 00:00:00.000000	19.05	6851
2013-07-06 03:00:00.000000	19.05	6852
2013-07-25 01:00:00.000000	19.05	6853
2013-07-27 02:00:00.000000	19.05	6854
2013-09-05 17:00:00.000000	19.05	6855
2013-09-08 23:00:00.000000	19.05	6856
2013-09-09 23:00:00.000000	19.05	6857
2013-10-09 23:00:00.000000	19.05	6858
2013-03-11 08:00:00.000000	19.025	6859
2013-04-21 12:00:00.000000	19.025	6860
2013-05-08 02:00:00.000000	19.025	6861
2013-05-30 12:00:00.000000	19.025	6862
2013-06-10 17:00:00.000000	19.025	6863
2013-07-07 22:00:00.000000	19.025	6864
2013-07-09 06:00:00.000000	19.025	6865
2013-09-05 04:00:00.000000	19.025	6866
2013-09-05 12:00:00.000000	19.025	6867
2013-01-08 12:00:00.000000	19.0	6868
2013-02-11 14:00:00.000000	19.0	6869
2013-04-06 23:00:00.000000	19.0	6870
2013-04-20 16:00:00.000000	19.0	6871
2013-04-21 08:00:00.000000	19.0	6872
2013-04-21 11:00:00.000000	19.0	6873
2013-04-21 14:00:00.000000	19.0	6874
2013-05-28 00:00:00.000000	19.0	6875
2013-05-29 01:00:00.000000	19.0	6876
2013-06-20 05:00:00.000000	19.0	6877
2013-06-25 00:00:00.000000	19.0	6878
2013-07-09 00:00:00.000000	19.0	6879
2013-07-24 03:00:00.000000	19.0	6880
2013-10-13 18:00:00.000000	19.0	6881
2013-12-06 06:00:00.000000	19.0	6882
2013-02-11 13:00:00.000000	18.975	6883
2013-04-01 23:00:00.000000	18.975	6884
2013-05-01 16:00:00.000000	18.975	6885
2013-05-07 19:00:00.000000	18.975	6886
2013-05-25 12:00:00.000000	18.975	6887
2013-07-09 03:00:00.000000	18.975	6888
2013-08-14 12:00:00.000000	18.975	6889
2013-07-27 23:00:00.000000	18.950000000000003	6890
2013-07-29 02:00:00.000000	18.950000000000003	6891
2013-09-05 14:00:00.000000	18.950000000000003	6892
2013-11-05 04:00:00.000000	18.950000000000003	6893
2013-04-05 19:00:00.000000	18.95	6894
2013-04-27 16:00:00.000000	18.95	6895
2013-05-30 22:00:00.000000	18.95	6896
2013-06-08 09:00:00.000000	18.95	6897
2013-06-09 20:00:00.000000	18.95	6898
2013-06-09 23:00:00.000000	18.95	6899
2013-06-25 02:00:00.000000	18.95	6900
2013-06-30 02:00:00.000000	18.95	6901
2013-07-25 03:00:00.000000	18.95	6902
2013-07-31 02:00:00.000000	18.95	6903
2013-12-08 10:00:00.000000	18.95	6904
2013-02-11 15:00:00.000000	18.925	6905
2013-06-07 22:00:00.000000	18.925	6906
2013-06-23 23:00:00.000000	18.925	6907
2013-06-25 01:00:00.000000	18.925	6908
2013-07-06 01:00:00.000000	18.925	6909
2013-07-06 04:00:00.000000	18.925	6910
2013-07-14 20:00:00.000000	18.925	6911
2013-10-05 15:00:00.000000	18.925	6912
2013-10-09 03:00:00.000000	18.925	6913
2013-02-01 16:00:00.000000	18.9	6914
2013-03-11 16:00:00.000000	18.9	6915
2013-05-26 12:00:00.000000	18.9	6916
2013-05-31 22:00:00.000000	18.9	6917
2013-06-09 22:00:00.000000	18.9	6918
2013-06-10 11:00:00.000000	18.9	6919
2013-06-10 14:00:00.000000	18.9	6920
2013-06-13 03:00:00.000000	18.9	6921
2013-07-07 04:00:00.000000	18.9	6922
2013-07-09 05:00:00.000000	18.9	6923
2013-07-13 20:00:00.000000	18.9	6924
2013-07-14 14:00:00.000000	18.9	6925
2013-08-06 21:00:00.000000	18.9	6926
2013-10-05 06:00:00.000000	18.9	6927
2013-12-05 17:00:00.000000	18.9	6928
2013-05-30 00:00:00.000000	18.875	6929
2013-05-31 20:00:00.000000	18.875	6930
2013-06-13 01:00:00.000000	18.875	6931
2013-06-17 00:00:00.000000	18.875	6932
2013-07-21 23:00:00.000000	18.875	6933
2013-07-23 00:00:00.000000	18.875	6934
2013-09-05 11:00:00.000000	18.875	6935
2013-09-05 18:00:00.000000	18.875	6936
2013-11-09 04:00:00.000000	18.875	6937
2013-01-08 23:00:00.000000	18.85	6938
2013-05-01 15:00:00.000000	18.85	6939
2013-06-08 02:00:00.000000	18.85	6940
2013-07-07 01:00:00.000000	18.85	6941
2013-07-14 19:00:00.000000	18.85	6942
2013-09-05 07:00:00.000000	18.85	6943
2013-12-08 07:00:00.000000	18.85	6944
2013-04-21 18:00:00.000000	18.825	6945
2013-05-28 21:00:00.000000	18.825	6946
2013-06-10 12:00:00.000000	18.825	6947
2013-07-09 04:00:00.000000	18.825	6948
2013-07-14 06:00:00.000000	18.825	6949
2013-10-05 10:00:00.000000	18.825	6950
2013-11-09 03:00:00.000000	18.825	6951
2013-04-28 17:00:00.000000	18.8	6952
2013-05-26 11:00:00.000000	18.8	6953
2013-05-30 16:00:00.000000	18.8	6954
2013-06-01 15:00:00.000000	18.8	6955
2013-06-08 10:00:00.000000	18.8	6956
2013-07-14 17:00:00.000000	18.8	6957
2013-07-22 03:00:00.000000	18.8	6958
2013-07-26 23:00:00.000000	18.8	6959
2013-07-30 22:00:00.000000	18.8	6960
2013-07-31 00:00:00.000000	18.8	6961
2013-08-09 06:00:00.000000	18.8	6962
2013-09-08 06:00:00.000000	18.8	6963
2013-10-13 10:00:00.000000	18.8	6964
2013-04-27 19:00:00.000000	18.775	6965
2013-05-30 05:00:00.000000	18.775	6966
2013-06-10 08:00:00.000000	18.775	6967
2013-06-25 04:00:00.000000	18.775	6968
2013-06-26 23:00:00.000000	18.775	6969
2013-07-21 15:00:00.000000	18.775	6970
2013-07-23 03:00:00.000000	18.775	6971
2013-08-07 01:00:00.000000	18.775	6972
2013-08-09 04:00:00.000000	18.775	6973
2013-10-20 09:00:00.000000	18.775	6974
2013-05-30 01:00:00.000000	18.75	6975
2013-06-13 04:00:00.000000	18.75	6976
2013-10-20 14:00:00.000000	18.75	6977
2013-04-27 17:00:00.000000	18.725	6978
2013-05-22 23:00:00.000000	18.725	6979
2013-06-15 23:00:00.000000	18.725	6980
2013-07-24 01:00:00.000000	18.725	6981
2013-10-20 15:00:00.000000	18.725	6982
2013-11-09 02:00:00.000000	18.725	6983
2013-05-06 04:00:00.000000	18.7	6984
2013-05-18 02:00:00.000000	18.7	6985
2013-05-28 03:00:00.000000	18.7	6986
2013-05-29 00:00:00.000000	18.7	6987
2013-05-31 15:00:00.000000	18.7	6988
2013-07-14 11:00:00.000000	18.7	6989
2013-12-08 15:00:00.000000	18.7	6990
2013-05-26 23:00:00.000000	18.675	6991
2013-05-28 19:00:00.000000	18.675	6992
2013-07-26 22:00:00.000000	18.675	6993
2013-10-09 01:00:00.000000	18.675	6994
2013-04-28 19:00:00.000000	18.674999999999997	6995
2013-06-27 23:00:00.000000	18.674999999999997	6996
2013-05-27 02:00:00.000000	18.650000000000002	6997
2013-01-06 08:00:00.000000	18.65	6998
2013-04-08 02:00:00.000000	18.65	6999
2013-04-21 19:00:00.000000	18.65	7000
2013-04-28 14:00:00.000000	18.65	7001
2013-04-28 18:00:00.000000	18.65	7002
2013-05-17 23:00:00.000000	18.65	7003
2013-05-23 11:00:00.000000	18.65	7004
2013-05-24 23:00:00.000000	18.65	7005
2013-06-21 23:00:00.000000	18.65	7006
2013-06-24 03:00:00.000000	18.65	7007
2013-07-14 07:00:00.000000	18.65	7008
2013-07-25 11:00:00.000000	18.65	7009
2013-11-05 08:00:00.000000	18.65	7010
2013-11-05 16:00:00.000000	18.65	7011
2013-11-08 23:00:00.000000	18.65	7012
2013-03-09 10:00:00.000000	18.625	7013
2013-03-11 10:00:00.000000	18.625	7014
2013-03-11 13:00:00.000000	18.625	7015
2013-05-20 02:00:00.000000	18.625	7016
2013-05-30 09:00:00.000000	18.625	7017
2013-05-30 15:00:00.000000	18.625	7018
2013-06-01 12:00:00.000000	18.625	7019
2013-06-06 22:00:00.000000	18.625	7020
2013-06-07 21:00:00.000000	18.625	7021
2013-06-10 13:00:00.000000	18.625	7022
2013-06-16 03:00:00.000000	18.625	7023
2013-06-17 03:00:00.000000	18.625	7024
2013-06-22 03:00:00.000000	18.625	7025
2013-06-28 03:00:00.000000	18.625	7026
2013-07-07 00:00:00.000000	18.625	7027
2013-12-05 14:00:00.000000	18.625	7028
2013-02-08 02:00:00.000000	18.6	7029
2013-05-07 23:00:00.000000	18.6	7030
2013-05-31 06:00:00.000000	18.6	7031
2013-06-10 15:00:00.000000	18.6	7032
2013-06-22 22:00:00.000000	18.6	7033
2013-07-23 01:00:00.000000	18.6	7034
2013-07-25 23:00:00.000000	18.6	7035
2013-09-15 04:00:00.000000	18.6	7036
2013-10-08 04:00:00.000000	18.6	7037
2013-11-05 14:00:00.000000	18.6	7038
2013-11-09 05:00:00.000000	18.6	7039
2013-12-06 03:00:00.000000	18.6	7040
2013-11-05 11:00:00.000000	18.575000000000003	7041
2013-03-11 11:00:00.000000	18.575	7042
2013-05-23 02:00:00.000000	18.575	7043
2013-06-01 11:00:00.000000	18.575	7044
2013-06-16 02:00:00.000000	18.575	7045
2013-06-21 17:00:00.000000	18.575	7046
2013-06-29 23:00:00.000000	18.575	7047
2013-07-28 05:00:00.000000	18.575	7048
2013-10-05 13:00:00.000000	18.575	7049
2013-10-08 23:00:00.000000	18.575	7050
2013-04-28 10:00:00.000000	18.55	7051
2013-05-22 21:00:00.000000	18.55	7052
2013-05-31 16:00:00.000000	18.55	7053
2013-05-31 18:00:00.000000	18.55	7054
2013-07-14 09:00:00.000000	18.55	7055
2013-08-06 18:00:00.000000	18.55	7056
2013-09-06 21:00:00.000000	18.55	7057
2013-09-14 22:00:00.000000	18.55	7058
2013-12-08 11:00:00.000000	18.55	7059
2013-02-08 23:00:00.000000	18.525	7060
2013-06-07 04:00:00.000000	18.525	7061
2013-06-08 12:00:00.000000	18.525	7062
2013-06-23 04:00:00.000000	18.525	7063
2013-07-07 21:00:00.000000	18.525	7064
2013-04-28 11:00:00.000000	18.5	7065
2013-05-28 16:00:00.000000	18.5	7066
2013-06-08 13:00:00.000000	18.5	7067
2013-06-16 04:00:00.000000	18.5	7068
2013-06-17 01:00:00.000000	18.5	7069
2013-06-30 23:00:00.000000	18.5	7070
2013-07-28 02:00:00.000000	18.5	7071
2013-07-30 21:00:00.000000	18.5	7072
2013-09-06 06:00:00.000000	18.5	7073
2013-10-08 22:00:00.000000	18.5	7074
2013-10-13 11:00:00.000000	18.5	7075
2013-11-08 03:00:00.000000	18.5	7076
2013-05-23 09:00:00.000000	18.475	7077
2013-05-30 14:00:00.000000	18.475	7078
2013-06-23 03:00:00.000000	18.475	7079
2013-08-06 14:00:00.000000	18.475	7080
2013-09-05 16:00:00.000000	18.475	7081
2013-10-06 23:00:00.000000	18.475	7082
2013-01-07 03:00:00.000000	18.450000000000003	7083
2013-07-28 23:00:00.000000	18.450000000000003	7084
2013-10-13 16:00:00.000000	18.450000000000003	7085
2013-01-06 07:00:00.000000	18.45	7086
2013-01-07 02:00:00.000000	18.45	7087
2013-03-11 09:00:00.000000	18.45	7088
2013-05-24 08:00:00.000000	18.45	7089
2013-07-28 03:00:00.000000	18.45	7090
2013-07-31 05:00:00.000000	18.45	7091
2013-08-09 00:00:00.000000	18.45	7092
2013-08-09 02:00:00.000000	18.45	7093
2013-08-13 06:00:00.000000	18.45	7094
2013-09-05 19:00:00.000000	18.45	7095
2013-11-06 22:00:00.000000	18.45	7096
2013-03-07 05:00:00.000000	18.425	7097
2013-05-28 05:00:00.000000	18.425	7098
2013-05-30 06:00:00.000000	18.425	7099
2013-06-14 22:00:00.000000	18.425	7100
2013-06-15 00:00:00.000000	18.425	7101
2013-06-16 23:00:00.000000	18.425	7102
2013-07-07 15:00:00.000000	18.425	7103
2013-07-09 20:00:00.000000	18.425	7104
2013-07-31 11:00:00.000000	18.425	7105
2013-12-08 05:00:00.000000	18.425	7106
2013-07-09 22:00:00.000000	18.424999999999997	7107
2013-03-08 02:00:00.000000	18.4	7108
2013-04-28 08:00:00.000000	18.4	7109
2013-06-22 04:00:00.000000	18.4	7110
2013-07-14 13:00:00.000000	18.4	7111
2013-09-06 12:00:00.000000	18.4	7112
2013-11-08 22:00:00.000000	18.4	7113
2013-04-08 23:00:00.000000	18.375	7114
2013-04-28 16:00:00.000000	18.375	7115
2013-05-08 22:00:00.000000	18.375	7116
2013-06-08 05:00:00.000000	18.375	7117
2013-06-29 04:00:00.000000	18.375	7118
2013-07-07 12:00:00.000000	18.375	7119
2013-07-25 22:00:00.000000	18.375	7120
2013-08-08 02:00:00.000000	18.375	7121
2013-09-14 20:00:00.000000	18.375	7122
2013-10-08 21:00:00.000000	18.375	7123
2013-10-20 13:00:00.000000	18.375	7124
2013-02-06 21:00:00.000000	18.35	7125
2013-03-08 05:00:00.000000	18.35	7126
2013-04-08 05:00:00.000000	18.35	7127
2013-06-17 04:00:00.000000	18.35	7128
2013-06-27 03:00:00.000000	18.35	7129
2013-06-28 23:00:00.000000	18.35	7130
2013-07-23 05:00:00.000000	18.35	7131
2013-07-28 04:00:00.000000	18.35	7132
2013-09-08 22:00:00.000000	18.35	7133
2013-10-05 11:00:00.000000	18.35	7134
